id,x,y
58,-7.30035,2.86876
58,-7.28107,2.87033
58,-7.26759,2.8716
58,-7.25463,2.87235
58,-7.21512,2.87253
58,-7.1744,2.87509
58,-7.14666,2.87621
58,-7.13577,2.87629
58,-7.12733,2.87539
58,-7.12579,2.87606
58,-7.11857,2.87243
58,-7.11197,2.8667
58,-7.11038,2.84688
58,-7.10573,2.83315
58,-7.09616,2.82591
58,-7.08521,2.8189
58,-7.07418,2.81294
58,-7.06555,2.809
58,-7.05559,2.8035
58,-7.04013,2.79514
58,-7.01132,2.78097
58,-6.995,2.77739
58,-6.99263,2.77666
58,-6.9674,2.77308
58,-6.94038,2.76893
58,-6.91203,2.76742
58,-6.89847,2.7666
58,-6.87231,2.76193
58,-6.84446,2.75459
58,-6.82307,2.74871
58,-6.81479,2.74764
58,-6.79594,2.74661
58,-6.78707,2.74578
58,-6.77593,2.74501
58,-6.76633,2.7455
58,-6.75132,2.74537
58,-6.74542,2.74461
59,-7.32523,2.86422
59,-7.31626,2.86526
59,-7.298,2.86806
59,-7.28211,2.86882
59,-7.26786,2.8698
59,-7.24642,2.87021
59,-7.2186,2.87035
59,-7.19794,2.87113
59,-7.19349,2.87177
59,-7.18527,2.87249
59,-7.15364,2.87378
59,-7.13494,2.87403
59,-7.11607,2.86638
59,-7.11193,2.84425
59,-7.1072,2.83209
59,-7.08743,2.81946
59,-7.0691,2.8103
59,-7.0533,2.80231
59,-7.03608,2.79325
59,-7.01082,2.7805
59,-7.00169,2.77746
59,-6.99606,2.77651
59,-6.99544,2.77655
59,-6.988,2.77528
59,-6.97881,2.77389
59,-6.9471,2.76911
59,-6.93421,2.76742
59,-6.91406,2.76653
59,-6.89588,2.76492
59,-6.88455,2.7627
59,-6.85345,2.75413
59,-6.85015,2.75302
59,-6.84252,2.75086
59,-6.83699,2.74948
59,-6.83297,2.74811
59,-6.82574,2.74609
59,-6.82297,2.7448
59,-6.80853,2.74498
59,-6.78888,2.74413
59,-6.78758,2.74395
59,-6.78463,2.74298
59,-6.77361,2.74371
59,-6.75361,2.74328
59,-6.74524,2.74232
60,-7.32407,2.86155
60,-7.31846,2.86329
60,-7.29782,2.86503
60,-7.27517,2.86624
60,-7.25862,2.86706
60,-7.24612,2.86938
60,-7.23576,2.87228
60,-7.22432,2.87579
60,-7.20854,2.87422
60,-7.19606,2.87519
60,-7.18614,2.87252
60,-7.17119,2.86297
60,-7.16453,2.85864
60,-7.15764,2.85474
60,-7.14367,2.84833
60,-7.12991,2.84282
60,-7.11772,2.83799
60,-7.11411,2.83808
60,-7.11064,2.83597
60,-7.10297,2.83056
60,-7.08954,2.82178
60,-7.07913,2.81615
60,-7.06277,2.81031
60,-7.03424,2.79552
60,-7.02008,2.78782
60,-7.00918,2.78194
60,-6.99928,2.77831
60,-6.99162,2.77723
60,-6.99212,2.77789
60,-6.99058,2.77802
60,-6.98283,2.77645
60,-6.9655,2.77376
60,-6.95231,2.77199
60,-6.93753,2.77034
60,-6.92453,2.76904
60,-6.90535,2.7682
60,-6.89392,2.76665
60,-6.88043,2.76346
60,-6.8682,2.76171
60,-6.85174,2.75494
60,-6.83646,2.74916
60,-6.82118,2.7442
60,-6.80227,2.74352
60,-6.78761,2.74304
60,-6.76507,2.74416
60,-6.75147,2.74333
60,-6.74619,2.74251
61,-7.32282,2.86392
61,-7.319,2.86411
61,-7.3082,2.86544
61,-7.29443,2.86771
61,-7.283,2.86847
61,-7.26839,2.86933
61,-7.24991,2.86969
61,-7.22638,2.86939
61,-7.20822,2.86957
61,-7.20116,2.86967
61,-7.19763,2.86933
61,-7.18879,2.87036
61,-7.17605,2.87197
61,-7.15995,2.87373
61,-7.14029,2.87529
61,-7.13152,2.87566
61,-7.12847,2.87583
61,-7.12915,2.8748
61,-7.12668,2.87388
61,-7.11641,2.86994
61,-7.10677,2.8652
61,-7.10999,2.84965
61,-7.11266,2.84583
61,-7.11421,2.84255
61,-7.11178,2.83881
61,-7.10774,2.83302
61,-7.09593,2.82362
61,-7.07773,2.81407
61,-7.06554,2.80742
61,-7.05442,2.80196
61,-7.04128,2.79528
61,-7.02408,2.78732
61,-7.01046,2.78123
61,-6.99382,2.77683
61,-6.99339,2.77634
61,-6.97742,2.77392
61,-6.95599,2.77071
61,-6.93987,2.7683
61,-6.92349,2.76715
61,-6.91216,2.76501
61,-6.90142,2.76287
61,-6.88976,2.76147
61,-6.86811,2.75618
61,-6.84622,2.75168
61,-6.82589,2.74714
61,-6.81325,2.74563
61,-6.79752,2.74447
61,-6.78629,2.74284
61,-6.77191,2.74323
61,-6.74748,2.74231
62,-7.32286,2.86456
62,-7.31789,2.86501
62,-7.30418,2.86675
62,-7.28558,2.86858
62,-7.27116,2.87007
62,-7.2483,2.87147
62,-7.22403,2.87208
62,-7.19864,2.87358
62,-7.16373,2.87592
62,-7.1459,2.87682
62,-7.12909,2.87533
62,-7.12543,2.87491
62,-7.12204,2.87286
62,-7.11532,2.86909
62,-7.11334,2.85548
62,-7.11398,2.84191
62,-7.11264,2.83671
62,-7.09749,2.82584
62,-7.08665,2.81961
62,-7.0546,2.80314
62,-7.0375,2.79444
62,-7.02389,2.78771
62,-7.01048,2.78148
62,-7.00686,2.78017
62,-6.99214,2.77754
62,-6.97428,2.7753
62,-6.95022,2.77166
62,-6.93092,2.76957
62,-6.91722,2.76865
62,-6.89327,2.7645
62,-6.88921,2.76422
62,-6.88699,2.76473
62,-6.88417,2.76418
62,-6.87798,2.76288
62,-6.87738,2.76257
62,-6.8753,2.76166
62,-6.8723,2.76113
62,-6.86886,2.75948
62,-6.86771,2.75892
62,-6.8652,2.75801
62,-6.86357,2.75677
62,-6.86144,2.75614
62,-6.86104,2.75716
62,-6.85888,2.75693
62,-6.85575,2.75598
62,-6.85191,2.75425
62,-6.8486,2.75355
62,-6.84412,2.75209
62,-6.83987,2.75078
62,-6.83299,2.74882
62,-6.82708,2.74726
62,-6.82648,2.74768
62,-6.82487,2.74694
62,-6.81956,2.74691
62,-6.81372,2.74707
62,-6.80364,2.74632
62,-6.79238,2.74557
62,-6.78717,2.74469
62,-6.77854,2.74503
62,-6.77627,2.74493
62,-6.77107,2.74468
62,-6.75422,2.74373
62,-6.74414,2.74248
63,-7.32673,2.86384
63,-7.32022,2.86495
63,-7.29789,2.86733
63,-7.27782,2.86829
63,-7.26339,2.86811
63,-7.23305,2.86878
63,-7.20349,2.86911
63,-7.17349,2.86926
63,-7.15269,2.87186
63,-7.12549,2.87191
63,-7.11951,2.87158
63,-7.11504,2.86922
63,-7.10672,2.86264
63,-7.10305,2.85055
63,-7.10226,2.84222
63,-7.10341,2.83686
63,-7.10564,2.83438
63,-7.09133,2.82375
63,-7.08156,2.81774
63,-7.07233,2.81254
63,-7.06281,2.80765
63,-7.05124,2.80161
63,-7.03669,2.79343
63,-7.01462,2.78219
63,-6.99345,2.77652
63,-6.99122,2.77587
63,-6.97824,2.7736
63,-6.93324,2.76768
63,-6.91229,2.76618
63,-6.89993,2.76458
63,-6.88643,2.76267
63,-6.86064,2.75731
63,-6.83579,2.75179
63,-6.82196,2.74671
63,-6.81651,2.74567
63,-6.79602,2.74369
63,-6.78465,2.74196
63,-6.77717,2.74199
63,-6.74811,2.74178
64,-7.32561,2.86346
64,-7.32225,2.86423
64,-7.31337,2.8649
64,-7.29596,2.86736
64,-7.28502,2.86776
64,-7.26702,2.86901
64,-7.22834,2.87052
64,-7.21316,2.87098
64,-7.19828,2.87133
64,-7.19492,2.87238
64,-7.17577,2.87386
64,-7.16559,2.87459
64,-7.14663,2.87626
64,-7.12914,2.87853
64,-7.12489,2.87769
64,-7.12165,2.87465
64,-7.11191,2.87316
64,-7.10891,2.86778
64,-7.1036,2.84738
64,-7.09604,2.82832
64,-7.08584,2.81919
64,-7.06887,2.8092
64,-7.0571,2.80287
64,-7.0398,2.79387
64,-7.02862,2.78854
64,-7.0122,2.78123
64,-6.99681,2.77769
64,-6.98485,2.77578
64,-6.95631,2.77183
64,-6.94204,2.76987
64,-6.92975,2.76851
64,-6.91813,2.76804
64,-6.90651,2.76791
64,-6.88972,2.76454
64,-6.87166,2.75972
64,-6.84849,2.75274
64,-6.83652,2.7495
64,-6.8234,2.74631
64,-6.81856,2.74543
64,-6.80818,2.74586
64,-6.79723,2.74553
64,-6.78469,2.74374
64,-6.77285,2.74408
64,-6.75389,2.74323
64,-6.74647,2.74233
65,-7.32574,2.86359
65,-7.32221,2.86442
65,-7.30594,2.86685
65,-7.29525,2.86861
65,-7.28089,2.87125
65,-7.25661,2.87193
65,-7.21327,2.87214
65,-7.18733,2.87421
65,-7.15828,2.87568
65,-7.13415,2.87933
65,-7.11068,2.8678
65,-7.10718,2.85839
65,-7.10924,2.85112
65,-7.10995,2.84204
65,-7.10593,2.83229
65,-7.08348,2.81679
65,-7.06554,2.80751
65,-7.04185,2.79601
65,-7.01382,2.78197
65,-6.99455,2.77609
65,-6.97833,2.77344
65,-6.96298,2.7709
65,-6.94864,2.76823
65,-6.9293,2.76606
65,-6.91155,2.76609
65,-6.89524,2.76558
65,-6.87826,2.762
65,-6.85242,2.75498
65,-6.8272,2.7473
65,-6.82087,2.74466
65,-6.80827,2.74409
65,-6.79457,2.74382
65,-6.78428,2.74325
65,-6.77736,2.74261
65,-6.74686,2.74222
66,-7.32446,2.8663
66,-7.31971,2.86644
66,-7.30092,2.86738
66,-7.28563,2.86843
66,-7.27182,2.86881
66,-7.25606,2.86949
66,-7.2423,2.86984
66,-7.21934,2.87025
66,-7.19332,2.87173
66,-7.1937,2.8709
66,-7.17161,2.87241
66,-7.15989,2.87288
66,-7.14455,2.87307
66,-7.13209,2.87324
66,-7.12191,2.87092
66,-7.11166,2.86497
66,-7.10842,2.85143
66,-7.10777,2.83613
66,-7.08922,2.82066
66,-7.07691,2.81313
66,-7.06695,2.80872
66,-7.03072,2.79033
66,-7.01313,2.78133
66,-6.99511,2.77767
66,-6.98916,2.77629
66,-6.93979,2.76862
66,-6.91428,2.76718
66,-6.90072,2.76664
66,-6.8735,2.75955
66,-6.84468,2.75106
66,-6.82558,2.74565
66,-6.81381,2.74465
66,-6.80026,2.74459
66,-6.78443,2.74347
66,-6.77748,2.74327
66,-6.76544,2.74354
66,-6.75139,2.74235
66,-6.74399,2.74115
67,-7.31954,2.86487
67,-7.30819,2.86695
67,-7.29094,2.86914
67,-7.24562,2.86842
67,-7.22945,2.86947
67,-7.21262,2.87062
67,-7.18723,2.87267
67,-7.1685,2.87227
67,-7.15648,2.87181
67,-7.13764,2.87034
67,-7.13004,2.87031
67,-7.12028,2.86867
67,-7.11136,2.86506
67,-7.10959,2.84756
67,-7.10501,2.83271
67,-7.0852,2.81994
67,-7.07479,2.81449
67,-7.06966,2.81167
67,-7.06715,2.80949
67,-7.04811,2.79926
67,-7.02715,2.78861
67,-7.01834,2.78455
67,-7.01133,2.78129
67,-6.98504,2.77516
67,-6.97607,2.77383
67,-6.96469,2.77232
67,-6.94136,2.76885
67,-6.93186,2.7677
67,-6.91836,2.76743
67,-6.90724,2.76627
67,-6.89738,2.76384
67,-6.88766,2.76275
67,-6.86934,2.75956
67,-6.8549,2.75578
67,-6.83692,2.75111
67,-6.82219,2.74675
67,-6.81719,2.7468
67,-6.80193,2.74612
67,-6.791,2.74515
67,-6.786,2.74326
67,-6.77784,2.74325
67,-6.75657,2.74349
67,-6.74466,2.74283
68,-7.32233,2.86363
68,-7.31746,2.86477
68,-7.30955,2.8669
68,-7.2861,2.86799
68,-7.26472,2.86928
68,-7.24876,2.86981
68,-7.24414,2.87041
68,-7.23828,2.87046
68,-7.22936,2.87037
68,-7.21267,2.8711
68,-7.19235,2.8721
68,-7.17838,2.87279
68,-7.16074,2.87305
68,-7.13729,2.87325
68,-7.11923,2.86757
68,-7.11418,2.86044
68,-7.114,2.84669
68,-7.11053,2.83626
68,-7.09696,2.82587
68,-7.08409,2.81773
68,-7.0524,2.80221
68,-7.04112,2.79625
68,-7.01264,2.78221
68,-6.99644,2.778
68,-6.99151,2.77716
68,-6.98002,2.77626
68,-6.96635,2.77496
68,-6.94716,2.7715
68,-6.93473,2.76942
68,-6.90801,2.76831
68,-6.89235,2.76511
68,-6.87874,2.76162
68,-6.86733,2.7588
68,-6.85441,2.75506
68,-6.83715,2.75012
68,-6.83037,2.748
68,-6.81878,2.74743
68,-6.79331,2.74513
68,-6.78467,2.74474
68,-6.77274,2.74504
68,-6.75784,2.7452
68,-6.7466,2.74666
69,-7.3225,2.86429
69,-7.31727,2.86558
69,-7.29932,2.86818
69,-7.28178,2.86944
69,-7.27051,2.8706
69,-7.25056,2.87186
69,-7.21723,2.87194
69,-7.20628,2.87217
69,-7.18757,2.8739
69,-7.17075,2.8748
69,-7.15199,2.87575
69,-7.13269,2.87546
69,-7.12321,2.87354
69,-7.11516,2.86956
69,-7.11062,2.86043
69,-7.11209,2.84593
69,-7.10968,2.83624
69,-7.10222,2.8293
69,-7.08576,2.81806
69,-7.05831,2.80395
69,-7.04119,2.79537
69,-7.01348,2.78242
69,-6.98658,2.77603
69,-6.96738,2.77316
69,-6.94702,2.77032
69,-6.91823,2.76799
69,-6.89639,2.7663
69,-6.87475,2.76146
69,-6.85333,2.75505
69,-6.83282,2.74866
69,-6.82456,2.74619
69,-6.81107,2.74569
69,-6.79631,2.74562
69,-6.78758,2.74523
69,-6.77991,2.74451
69,-6.76339,2.74491
69,-6.75375,2.74465
69,-6.74532,2.74352
70,-6.79852,2.30796
70,-6.81638,2.30744
70,-6.83408,2.30695
70,-6.86843,2.30683
70,-6.88462,2.30636
70,-6.90351,2.30565
70,-6.92987,2.30224
70,-6.96565,2.30463
70,-6.99338,2.30466
70,-6.99445,2.30521
70,-6.9959,2.32094
70,-6.99721,2.34047
70,-6.9995,2.38626
70,-6.99993,2.40679
70,-7.0005,2.43256
70,-7.0009,2.44288
70,-7.00043,2.4448
70,-7.00074,2.46039
70,-7.00084,2.46981
70,-7.00155,2.48332
70,-7.00205,2.49246
70,-7.00306,2.50248
70,-7.00379,2.51378
70,-7.00266,2.52117
70,-7.00251,2.53183
70,-7.00345,2.54262
70,-7.00416,2.55194
70,-7.00504,2.56362
70,-7.00546,2.57235
70,-7.00529,2.5733
70,-7.00521,2.57413
70,-7.00772,2.57745
70,-7.02094,2.58076
70,-7.03483,2.58281
70,-7.07278,2.58903
70,-7.08394,2.59072
70,-7.10734,2.59487
70,-7.12986,2.60793
70,-7.14094,2.61643
70,-7.16564,2.63568
70,-7.19704,2.65969
70,-7.20838,2.66787
70,-7.219,2.67433
70,-7.23131,2.68183
70,-7.24635,2.69173
70,-7.25729,2.69842
70,-7.27132,2.70767
70,-7.27966,2.71307
70,-7.28683,2.72017
70,-7.29518,2.72111
70,-7.30897,2.72034
70,-7.32896,2.72024
70,-7.34127,2.72045
70,-7.35165,2.72008
70,-7.35696,2.72014
70,-7.37258,2.72019
70,-7.40483,2.71885
71,-6.80042,2.30795
71,-6.80208,2.31083
71,-6.80299,2.33381
71,-6.8032,2.34754
71,-6.80366,2.36028
71,-6.80419,2.36503
71,-6.80239,2.37138
71,-6.80264,2.38021
71,-6.8038,2.39678
71,-6.80462,2.41333
71,-6.80506,2.42322
71,-6.80586,2.43431
71,-6.80567,2.44638
71,-6.80653,2.44898
71,-6.80705,2.45229
71,-6.82292,2.45427
71,-6.84776,2.45311
71,-6.87298,2.45268
71,-6.88868,2.45191
71,-6.90871,2.45109
71,-6.93697,2.44982
71,-6.96231,2.44936
71,-6.98638,2.44933
71,-6.99421,2.44949
71,-6.99854,2.44947
71,-7.00062,2.45078
71,-7.0022,2.46059
71,-7.00461,2.49157
71,-7.00527,2.50098
71,-7.00589,2.50899
71,-7.00457,2.51913
71,-7.00228,2.52261
71,-7.00295,2.52512
71,-7.00447,2.54246
71,-7.00451,2.55482
71,-7.00523,2.56698
71,-7.0052,2.57258
71,-7.0039,2.57374
71,-7.00398,2.57462
71,-7.02144,2.57973
71,-7.03497,2.5819
71,-7.06588,2.58562
71,-7.083,2.58821
71,-7.08728,2.58907
71,-7.09293,2.59026
71,-7.11034,2.59366
71,-7.12019,2.59842
71,-7.19122,2.65327
71,-7.21812,2.67419
71,-7.24576,2.69646
71,-7.25829,2.70646
71,-7.27351,2.71861
71,-7.27719,2.72208
71,-7.28009,2.72318
71,-7.29325,2.72184
71,-7.30608,2.72004
71,-7.31076,2.71921
71,-7.32135,2.71917
71,-7.32697,2.71977
71,-7.33821,2.71994
71,-7.34364,2.72013
71,-7.35338,2.71996
71,-7.35606,2.72023
71,-7.36503,2.71968
71,-7.38512,2.71884
71,-7.39697,2.71812
71,-7.40058,2.71781
71,-7.40165,2.71779
71,-7.40458,2.71782
72,-6.8005,2.30736
72,-6.8317,2.30623
72,-6.85939,2.3059
72,-6.90006,2.30564
72,-6.92844,2.30228
72,-6.94361,2.30123
72,-6.9652,2.30176
72,-6.99222,2.30246
72,-6.99483,2.30884
72,-6.99443,2.31678
72,-6.99579,2.3312
72,-6.9969,2.34082
72,-6.99772,2.35329
72,-6.99743,2.35582
72,-6.99734,2.36633
72,-6.99755,2.37512
72,-6.99921,2.39603
72,-6.9998,2.40332
72,-7.00038,2.41058
72,-7.00004,2.41728
72,-6.99969,2.42797
72,-7.00009,2.43454
72,-7.00085,2.43844
72,-7.00129,2.43975
72,-7.0014,2.4492
72,-7.00224,2.46637
72,-7.00255,2.47773
72,-7.00303,2.49493
72,-7.00343,2.50992
72,-7.00309,2.51627
72,-7.00208,2.51986
72,-7.0009,2.52369
72,-7.00179,2.52792
72,-7.00141,2.53629
72,-7.00145,2.54298
72,-7.00236,2.55742
72,-7.00255,2.56233
72,-7.00256,2.56329
72,-7.00229,2.56595
72,-7.00185,2.5729
72,-7.00263,2.58104
72,-7.00583,2.59264
72,-7.00923,2.59883
72,-7.0142,2.60595
72,-7.02096,2.61059
72,-7.02832,2.61459
72,-7.03418,2.61762
72,-7.04017,2.61844
72,-7.05966,2.61906
72,-7.06299,2.62256
72,-7.06659,2.62897
72,-7.06815,2.63519
72,-7.06901,2.64451
72,-7.06947,2.65521
72,-7.07045,2.66556
72,-7.06851,2.67639
72,-7.07086,2.6826
72,-7.08114,2.69394
72,-7.08288,2.69401
72,-7.08138,2.6929
72,-7.0968,2.69382
72,-7.11071,2.69351
72,-7.11763,2.69408
72,-7.1336,2.69697
72,-7.14909,2.69666
72,-7.15846,2.69458
72,-7.16193,2.69586
72,-7.16772,2.69913
72,-7.17379,2.70428
72,-7.17773,2.71417
72,-7.17825,2.72124
72,-7.18203,2.72853
72,-7.18886,2.73125
72,-7.19913,2.73099
72,-7.21101,2.73311
72,-7.22011,2.73439
72,-7.23674,2.73675
72,-7.24611,2.73714
72,-7.25728,2.73269
72,-7.26698,2.7288
72,-7.27782,2.72516
72,-7.28757,2.72475
72,-7.29663,2.72428
72,-7.3052,2.7236
72,-7.32177,2.72268
72,-7.32857,2.72258
72,-7.33774,2.72216
72,-7.34304,2.72195
72,-7.38816,2.72013
73,-6.80189,2.30696
73,-6.81336,2.30693
73,-6.83553,2.30632
73,-6.8517,2.30566
73,-6.86562,2.3055
73,-6.89879,2.30509
73,-6.93156,2.3012
73,-6.96025,2.3029
73,-6.99304,2.30398
73,-6.99749,2.33664
73,-6.99852,2.35257
73,-6.99894,2.36255
73,-6.9999,2.37501
73,-7.00011,2.39674
73,-7.00008,2.40791
73,-7.00085,2.42357
73,-7.00101,2.43738
73,-7.00153,2.45233
73,-7.00202,2.46109
73,-7.00241,2.46979
73,-7.00246,2.48924
73,-7.0028,2.49811
73,-7.00313,2.51897
73,-7.00323,2.52597
73,-7.00389,2.53668
73,-7.00452,2.56499
73,-7.00439,2.57277
73,-7.00393,2.57249
73,-7.00456,2.57634
73,-7.01591,2.5799
73,-7.02862,2.58208
73,-7.06038,2.58633
73,-7.07902,2.58843
73,-7.08026,2.58885
73,-7.08291,2.58971
73,-7.10365,2.59338
73,-7.1133,2.59639
73,-7.15086,2.62245
73,-7.18179,2.64694
73,-7.1921,2.65575
73,-7.21588,2.67547
73,-7.22549,2.6828
73,-7.23447,2.68925
73,-7.25319,2.70435
73,-7.26634,2.71529
73,-7.27759,2.72394
73,-7.28658,2.7264
73,-7.30294,2.72436
73,-7.32062,2.72244
73,-7.32776,2.72166
73,-7.33766,2.72092
73,-7.34269,2.72132
73,-7.34798,2.72227
73,-7.35723,2.72139
73,-7.36498,2.72113
73,-7.37948,2.72067
73,-7.39486,2.72028
73,-7.40063,2.71994
73,-7.40231,2.71958
73,-7.40702,2.71931
73,-7.41384,2.71903
74,-6.80223,2.3076
74,-6.80693,2.30727
74,-6.81796,2.30691
74,-6.83814,2.30664
74,-6.89206,2.30687
74,-6.90545,2.30646
74,-6.92067,2.30425
74,-6.93667,2.30207
74,-6.95826,2.30312
74,-6.97212,2.30438
74,-6.99241,2.30438
74,-6.99696,2.30599
74,-6.99728,2.31712
74,-6.9981,2.3311
74,-6.99909,2.35239
74,-7.00005,2.36511
74,-7.00044,2.37879
74,-7.00043,2.37974
74,-7.0007,2.38619
74,-7.001,2.3974
74,-7.00132,2.41383
74,-7.00202,2.43504
74,-7.00227,2.44736
74,-7.00126,2.44826
74,-7.00194,2.481
74,-7.00295,2.51268
74,-7.00304,2.52005
74,-7.00247,2.5255
74,-7.00322,2.52999
74,-7.00283,2.54137
74,-7.00373,2.5571
74,-7.00417,2.57218
74,-7.02038,2.57998
74,-7.04705,2.58434
74,-7.0712,2.58765
74,-7.07583,2.58829
74,-7.08503,2.58988
74,-7.09486,2.59102
74,-7.11372,2.59479
74,-7.12817,2.60354
74,-7.13649,2.60994
74,-7.15776,2.62717
74,-7.17897,2.64352
74,-7.18668,2.64958
74,-7.191,2.65325
74,-7.19327,2.65498
74,-7.20191,2.6622
74,-7.21158,2.67002
74,-7.23947,2.69165
74,-7.24818,2.69867
74,-7.2618,2.70924
74,-7.27059,2.7162
74,-7.27675,2.72088
74,-7.27924,2.72252
74,-7.28504,2.72436
74,-7.3178,2.72208
74,-7.32742,2.72176
74,-7.32938,2.72183
74,-7.3315,2.72178
74,-7.34087,2.72226
74,-7.35499,2.72102
74,-7.35782,2.72104
74,-7.36477,2.72115
74,-7.38132,2.72142
74,-7.39617,2.72004
74,-7.40109,2.72088
74,-7.40138,2.72155
74,-7.40468,2.72116
74,-7.4137,2.71962
75,-6.80111,2.30735
75,-6.81254,2.30747
75,-6.87215,2.30565
75,-6.88812,2.30522
75,-6.90973,2.30415
75,-6.92414,2.30229
75,-6.93637,2.30103
75,-6.94859,2.3012
75,-6.9631,2.30272
75,-6.98313,2.30365
75,-6.99216,2.30368
75,-6.99625,2.31045
75,-6.99672,2.31869
75,-6.99822,2.33789
75,-6.99892,2.35121
75,-6.99887,2.36733
75,-6.99972,2.38403
75,-7.00014,2.40066
75,-7.00012,2.41193
75,-7.00005,2.42418
75,-7.00011,2.43139
75,-7.00037,2.44084
75,-7.00066,2.44159
75,-7.001,2.44599
75,-7.00132,2.45731
75,-7.00174,2.46884
75,-7.00272,2.48633
75,-7.00297,2.49975
75,-7.00331,2.51628
75,-7.00302,2.52026
75,-7.00222,2.52132
75,-7.00221,2.52528
75,-7.00303,2.5295
75,-7.00314,2.53503
75,-7.00318,2.54391
75,-7.00319,2.55443
75,-7.00317,2.56388
75,-7.00349,2.56883
75,-7.00415,2.57219
75,-7.00369,2.57299
75,-7.00431,2.57492
75,-7.01678,2.57978
75,-7.04268,2.58476
75,-7.06314,2.58815
75,-7.06884,2.58902
75,-7.06793,2.58945
75,-7.07594,2.59027
75,-7.08791,2.59217
75,-7.09819,2.59446
75,-7.11163,2.59723
75,-7.12129,2.60182
75,-7.14607,2.61989
75,-7.15452,2.62636
75,-7.17679,2.64343
75,-7.20361,2.66438
75,-7.21414,2.67245
75,-7.23619,2.68973
75,-7.28019,2.72402
75,-7.28041,2.7241
75,-7.28122,2.72355
75,-7.28638,2.72361
75,-7.30113,2.72251
75,-7.31169,2.72179
75,-7.32389,2.72156
75,-7.32698,2.72185
75,-7.33084,2.72144
75,-7.33942,2.7226
75,-7.34052,2.72267
75,-7.35089,2.72056
75,-7.35904,2.72094
75,-7.3692,2.72083
75,-7.38167,2.72216
75,-7.39427,2.71957
75,-7.40365,2.71702
76,-6.79859,2.30772
76,-6.79836,2.31096
76,-6.79881,2.31886
76,-6.80012,2.34904
76,-6.80103,2.36728
76,-6.80213,2.40538
76,-6.80334,2.44541
76,-6.80465,2.477
76,-6.80615,2.52212
76,-6.80626,2.53158
76,-6.80629,2.53295
76,-6.80708,2.53341
76,-6.8072,2.53806
76,-6.82528,2.54487
76,-6.83914,2.54743
76,-6.85003,2.54892
76,-6.8509,2.54912
76,-6.85635,2.55003
76,-6.87352,2.55394
76,-6.88509,2.55575
76,-6.90924,2.55939
76,-6.93499,2.56376
76,-6.95959,2.56893
76,-6.96718,2.57099
76,-6.96548,2.57272
76,-6.96459,2.57625
76,-6.96519,2.57636
76,-6.96542,2.57866
76,-6.96572,2.57973
76,-6.96862,2.58032
76,-6.96958,2.57791
76,-6.96992,2.57517
76,-6.97051,2.57353
76,-6.97969,2.57476
76,-7.00255,2.57903
76,-7.01619,2.58152
76,-7.02949,2.58381
76,-7.05552,2.58687
76,-7.07019,2.58899
76,-7.09039,2.59189
76,-7.10394,2.59406
76,-7.12388,2.60217
76,-7.13869,2.61312
76,-7.15605,2.62665
76,-7.18918,2.65228
76,-7.20107,2.66144
76,-7.21735,2.67412
76,-7.24641,2.69691
76,-7.25596,2.70469
76,-7.28,2.72258
76,-7.29064,2.72524
76,-7.30676,2.72433
76,-7.32433,2.72295
76,-7.33037,2.72218
76,-7.33972,2.72132
76,-7.35574,2.72113
76,-7.36703,2.72098
76,-7.38936,2.72043
77,-6.80159,2.30754
77,-6.81414,2.30713
77,-6.83575,2.30672
77,-6.85529,2.30665
77,-6.87029,2.30638
77,-6.89941,2.30606
77,-6.91489,2.30562
77,-6.9274,2.30361
77,-6.94243,2.30293
77,-6.96816,2.30511
77,-6.98933,2.30443
77,-6.99326,2.30448
77,-6.99331,2.30484
77,-6.99602,2.31214
77,-6.99628,2.32333
77,-6.99774,2.35073
77,-6.99965,2.38988
77,-6.99969,2.41478
77,-6.99971,2.43679
77,-6.99956,2.43886
77,-6.9994,2.44971
77,-7.00026,2.46674
77,-7.00115,2.48747
77,-7.00169,2.49592
77,-7.00232,2.50978
77,-7.00177,2.52135
77,-7.00151,2.52314
77,-7.00169,2.52478
77,-7.00275,2.53176
77,-7.00296,2.53969
77,-7.00328,2.54761
77,-7.00442,2.57498
77,-7.00859,2.57804
77,-7.01977,2.58072
77,-7.03414,2.583
77,-7.07117,2.58788
77,-7.0784,2.58877
77,-7.08707,2.59009
77,-7.10374,2.59295
77,-7.11464,2.59598
77,-7.17356,2.64021
77,-7.19255,2.65551
77,-7.20702,2.66711
77,-7.22086,2.67851
77,-7.23921,2.69379
77,-7.25103,2.70378
77,-7.26404,2.71332
77,-7.27769,2.72236
77,-7.28455,2.72425
77,-7.29699,2.72409
77,-7.31507,2.72256
77,-7.32433,2.72198
77,-7.3278,2.72211
77,-7.33007,2.72234
77,-7.33566,2.72193
77,-7.34372,2.72224
77,-7.35012,2.72189
77,-7.35561,2.72104
77,-7.35885,2.72046
77,-7.36637,2.71996
77,-7.38062,2.71984
77,-7.39919,2.71996
77,-7.40859,2.7201
77,-7.41298,2.71982
77,-7.41468,2.71848
77,-7.4151,2.71834
78,-6.79988,2.30712
78,-6.81942,2.30735
78,-6.83281,2.30769
78,-6.84692,2.30796
78,-6.86988,2.30608
78,-6.90016,2.30424
78,-6.92491,2.30041
78,-6.94269,2.29929
78,-6.96377,2.30246
78,-6.97878,2.30337
78,-6.99362,2.30378
78,-6.99739,2.33869
78,-6.99804,2.35713
78,-6.99942,2.38735
